"DATE","TIME","H [m]","Q [m3/s]","water temperature [C]","air temperature [C]"
"2017-05-28","21:30:00","0.564627930682976","1.20432268176746","1.33","-1.684"
"2017-05-28","22:00:00","0.57217125382263","1.24844116536918","1.439","0.674"
"2017-05-28","22:30:00","0.57329255861366","1.2552183661958","1.439","1.112"
"2017-05-28","23:00:00","0.554841997961264","1.1507756022557","1.439","-0.774"
"2017-05-28","23:30:00","0.533639143730887","1.04799150911574","1.33","-0.887"
"2017-05-29","0:00:00","0.551580020387359","1.13381496408193","1.439","0.674"
"2017-05-29","0:30:00","0.541590214067278","1.08451100326755","1.439","1.112"
"2017-05-29","1:00:00","0.531600407747196","1.03900046590706","1.439","0.121"
"2017-05-29","1:30:00","0.522426095820591","1.00035047189316","1.33","-0.887"
"2017-05-29","2:00:00","0.532415902140673","1.04257896442326","1.221","-1.914"
"2017-05-29","2:30:00","0.520387359836901","0.992152636043236","1.221","-1.001"
"2017-05-29","3:00:00","0.5217125382263","0.997465392206947","1.221","-0.774"
"2017-05-29","3:30:00","0.524464831804282","1.00868835628494","1.33","0.121"
"2017-05-29","4:00:00","0.513149847094801","0.964154388682691","1.33","-1.114"
"2017-05-29","4:30:00","0.501223241590214","0.921607389203572","1.221","-2.494"
"2017-05-29","5:00:00","0.51243628950051","0.961485312680628","1.112","-3.197"
"2017-05-29","5:30:00","0.494495412844037","0.899469355806528","1.112","-2.727"
"2017-05-29","6:00:00","0.495208970438329","0.90175613749784","1.003","-2.494"
"2017-05-29","6:30:00","0.499898063200815","0.917143706532689","1.003","-2.377"
"2017-05-29","7:00:00","0.490825688073394","0.887932816642571","1.112","-0.662"
"2017-05-29","7:30:00","0.497655453618756","0.909705883627459","1.221","3.683"
"2017-05-29","8:00:00","0.495820591233435","0.903727653139141","1.439","8.382"
"2017-05-29","8:30:00","0.487257900101936","0.877070002450578","1.872","17.379"
"2017-05-29","9:00:00","0.487359836901121","0.877375613073079","2.73","27.37"
"2017-05-29","9:30:00","0.484097859327217","0.867732704934728","3.472","34.268"
"2017-05-29","10:00:00","0.495208970438328","0.901756137497838","4.102","37.714"
"2017-05-29","10:30:00","0.487971457696229","0.879215113046489","4.623","38.602"
"2017-05-29","11:00:00","0.487665647298675","0.878294111272325","5.244","43.723"
"2017-05-29","11:30:00","0.500407747196738","0.918854439271889","5.552","41.928"
"2017-05-29","12:00:00","0.508766564729868","0.948011075305885","5.141","31.676"
"2017-05-29","12:30:00","0.507849133537207","0.944707802011402","4.519","28.357"
"2017-05-29","13:00:00","0.524974515800204","1.01079492453872","3.893","24.545"
"2017-05-29","13:30:00","0.540876656472986","1.08113721426404","4.102","34.585"
"2017-05-29","14:00:00","0.557594291539245","1.16542678822747","4.831","32.497"
"2017-05-29","14:30:00","0.562385321100918","1.19169070629346","4.311","33.326"
"2017-05-29","15:00:00","0.569317023445465","1.23144827954693","4.207","37.494"
"2017-05-29","15:30:00","0.567991845056065","1.22368344086771","4.207","36.728"
"2017-05-29","16:00:00","0.601529051987768","1.44596163859961","3.472","23.1"
"2017-05-29","16:30:00","0.596330275229358","1.40780566468761","2.837","17.95"
"2017-05-29","17:00:00","0.59500509683996","1.39830788649541","2.837","16.903"
"2017-05-29","17:30:00","0.591437308868501","1.37318922905844","2.624","13.461"
"2017-05-29","18:00:00","0.589704383282365","1.36122378411381","2.41","10.748"
"2017-05-29","18:30:00","0.577981651376146","1.28418981409244","2.088","7.682"
"2017-05-29","19:00:00","0.563200815494394","1.19625891919743","1.872","6.064"
"2017-05-29","19:30:00","0.569418960244648","1.23204883304607","1.872","4.934"
"2017-05-29","20:00:00","0.57125382262997","1.24293889902153","1.764","4.311"
"2017-05-29","20:30:00","0.560346585117228","1.18039527342851","1.764","4.207"
"2017-05-29","21:00:00","0.567584097859328","1.2213100285963","1.656","4.207"
"2017-05-29","21:30:00","0.553414882772682","1.14330188686061","1.656","4.102"
"2017-05-29","22:00:00","0.54322120285423","1.09229531926846","1.656","3.367"
"2017-05-29","22:30:00","0.539959225280326","1.07682778127807","1.548","3.049"
"2017-05-29","23:00:00","0.541488277268094","1.08402785070633","1.656","3.578"
"2017-05-29","23:30:00","0.534658511722732","1.05254329005952","1.656","3.893"
"2017-05-30","0:00:00","0.52670744138634","1.01802397473364","1.656","3.998"
"2017-05-30","0:30:00","0.528440366972477","1.02535700656755","1.656","3.788"
"2017-05-30","1:00:00","0.514984709480122","0.971092107990132","1.656","3.049"
"2017-05-30","1:30:00","0.518144750254843","0.983294604022234","1.548","1.221"
"2017-05-30","2:00:00","0.517023445463813","0.978927560839313","1.439","1.548"
"2017-05-30","2:30:00","0.517227319062182","0.979718516482656","1.439","2.73"
"2017-05-30","3:00:00","0.506727828746177","0.940705491208256","1.439","2.195"
"2017-05-30","3:30:00","0.50927624872579","0.949857433275628","1.439","1.439"
"2017-05-30","4:00:00","0.514475025484199","0.969154172263442","1.439","2.41"
"2017-05-30","4:30:00","0.493374108053007","0.895904664347998","1.439","2.837"
"2017-05-30","5:00:00","0.510601427115189","0.954695650759687","1.439","2.943"
"2017-05-30","5:30:00","0.496126401630989","0.904717377526923","1.439","3.155"
"2017-05-30","6:00:00","0.489908256880734","0.885106602090117","1.548","3.578"
"2017-05-30","6:30:00","0.504383282364934","0.932460322797129","1.548","4.623"
"2017-05-30","7:00:00","0.499184505606524","0.914761366389097","1.656","6.674"
"2017-05-30","7:30:00","0.486646279306829","0.875242157307296","1.764","8.182"
"2017-05-30","8:00:00","0.495616717635066","0.903069307325021","1.872","10.063"
"2017-05-30","8:30:00","0.481039755351682","0.858945037701025","2.088","12.207"
"2017-05-30","9:00:00","0.482059123343527","0.861847433449864","2.303","16.237"
"2017-05-30","9:30:00","0.493068297655454","0.894938560223181","2.943","26.683"
"2017-05-30","10:00:00","0.483995922528032","0.867435875402676","3.998","34.163"
"2017-05-30","10:30:00","0.482466870540265","0.863015874932181","4.623","39.502"
"2017-05-30","11:00:00","0.484505606523956","0.868922739314546","5.141","43.48"
"2017-05-30","11:30:00","0.47533129459735","0.843177431445675","5.552","43.601"
"2017-05-30","12:00:00","0.497043832823649","0.90770248245858","5.655","41.575"
"2017-05-30","12:30:00","0.503261977573905","0.928575357949279","5.141","34.058"
"2017-05-30","13:00:00","0.5217125382263","0.997465392206947","4.623","32.394"
"2017-05-30","13:30:00","0.543628950050969","1.09425731365645","4.415","28.357"
"2017-05-30","14:00:00","0.568297655453619","1.22546836013939","3.472","18.711"
"2017-05-30","14:30:00","0.559123343527013","1.17370310512346","2.943","11.916"
"2017-05-30","15:00:00","0.599592252803261","1.43157843820243","2.517","8.68"
"2017-05-30","15:30:00","0.6144750254842","1.54740805390699","2.195","5.757"
"2017-05-30","16:00:00","0.596738022426096","1.41074654698726","1.872","4.519"
"2017-05-30","16:30:00","0.583690112130478","1.32086373321742","1.656","5.037"
"2017-05-30","17:00:00","0.579102956167177","1.29127055824139","1.548","5.655"
"2017-05-30","17:30:00","0.574617737003057","1.26330231253991","1.548","5.347"
"2017-05-30","18:00:00","0.570744138634046","1.23989861396348","1.656","5.244"
"2017-05-30","18:30:00","0.570234454638124","1.23687009123469","1.656","4.415"
"2017-05-30","19:00:00","0.574617737003059","1.26330231253991","1.548","2.943"
"2017-05-30","19:30:00","0.577879714576963","1.28354906019959","1.548","1.548"
"2017-05-30","20:00:00","0.565239551478083","1.20780576787809","1.439","0.893"
"2017-05-30","20:30:00","0.560958205912334","1.18376522167712","1.439","0.563"
"2017-05-30","21:00:00","0.551478083588175","1.1332919145102","1.439","1.98"
"2017-05-30","21:30:00","0.555147808358817","1.15238800497517","1.439","2.943"
"2017-05-30","22:00:00","0.544138634046892","1.09671880591733","1.548","3.367"
"2017-05-30","22:30:00","0.546788990825688","1.1096809345975","1.548","2.517"
"2017-05-30","23:00:00","0.536187563710499","1.05944196137341","1.439","0.121"
"2017-05-30","23:30:00","0.54322120285423","1.09229531926846","1.33","0.232"
"2017-05-31","0:00:00","0.529867482161059","1.03147486065448","1.33","0.893"
"2017-05-31","0:30:00","0.52782874617737","1.02275693261113","1.439","1.872"
"2017-05-31","1:00:00","0.520387359836901","0.992152636043236","1.439","2.73"
"2017-05-31","1:30:00","0.50336391437309","0.928926987264762","1.548","2.943"
"2017-05-31","2:00:00","0.503465851172272","0.929278925813286","1.439","2.195"
"2017-05-31","2:30:00","0.506422018348623","0.939620603825759","1.439","1.003"
"2017-05-31","3:00:00","0.508766564729867","0.948011075305882","1.33","-0.213"
"2017-05-31","3:30:00","0.500611620795107","0.91954085337789","1.33","1.439"
"2017-05-31","4:00:00","0.508154943934761","0.945806018601036","1.439","2.303"
"2017-05-31","4:30:00","0.491946992864425","0.891418360105246","1.439","2.624"
"2017-05-31","5:00:00","0.496738022426096","0.906704786718477","1.439","2.624"
"2017-05-31","5:30:00","0.493679918450561","0.896873371299126","1.439","2.624"
"2017-05-31","6:00:00","0.490621814475025","0.88730278432248","1.439","2.517"
"2017-05-31","6:30:00","0.481141692150866","0.859234078301461","1.33","0.563"
"2017-05-31","7:00:00","0.486442405708461","0.874635087553705","1.221","-0.437"
"2017-05-31","7:30:00","0.489908256880734","0.885106602090115","1.221","2.088"
"2017-05-31","8:00:00","0.487359836901121","0.877375613073079","1.439","7.481"
"2017-05-31","8:30:00","0.482466870540265","0.863015874932179","1.872","16.427"
"2017-05-31","9:00:00","0.487054026503568","0.876459613207793","2.943","24.158"
"2017-05-31","9:30:00","0.489296636085627","0.883235179131677","3.788","29.953"
"2017-05-31","10:00:00","0.484199796126402","0.868029805900906","4.519","34.691"
"2017-05-31","10:30:00","0.49072375127421","0.887617658459835","4.831","31.166"
"2017-05-31","11:00:00","0.489398572884812","0.883546378577353","4.311","27.567"
"2017-05-31","11:30:00","0.488990825688073","0.882303267782704","3.998","23.773"
"2017-05-31","12:00:00","0.500203873598369","0.918169237996662","3.998","31.268"
"2017-05-31","12:30:00","0.504689092762488","0.933526384841754","3.893","34.585"
"2017-05-31","13:00:00","0.510601427115189","0.954695650759687","4.415","40.53"
"2017-05-31","13:30:00","0.528032619775739","1.02362217199127","4.934","40.992"
"2017-05-31","14:00:00","0.530886850152905","1.03588876577184","4.519","45.076"
"2017-05-31","14:30:00","0.541590214067278","1.08451100326755","3.893","45.076"
"2017-05-31","15:00:00","0.55249745158002","1.13854133053433","3.788","36.946"
"2017-05-31","15:30:00","0.588990825688073","1.35634100176134","3.472","24.641"
"2017-05-31","16:00:00","0.602854230377166","1.45591928098356","2.73","18.426"
"2017-05-31","16:30:00","0.590519877675842","1.36683559898812","2.41","15.282"
"2017-05-31","17:00:00","0.604587155963302","1.46908496967477","2.088","12.304"
"2017-05-31","17:30:00","0.58960244648318","1.36052467189584","2.088","9.669"
"2017-05-31","18:00:00","0.600815494393476","1.44063912844008","1.98","7.983"
"2017-05-31","18:30:00","0.596330275229357","1.4078056646876","1.872","6.268"
"2017-05-31","19:00:00","0.583690112130479","1.32086373321742","1.764","4.519"
"2017-05-31","19:30:00","0.573394495412844","1.2558373349819","1.656","4.623"
"2017-05-31","20:00:00","0.54841997961264","1.1177943344158","1.656","4.311"
"2017-05-31","20:30:00","0.560652395514781","1.18207825282981","1.656","4.727"
"2017-05-31","21:00:00","0.54322120285423","1.09229531926846","1.656","4.727"
"2017-05-31","21:30:00","0.55677879714577","1.16105285237365","1.656","4.102"
"2017-05-31","22:00:00","0.540570846075434","1.0796972070575","1.656","3.049"
"2017-05-31","22:30:00","0.532415902140673","1.04257896442326","1.548","1.439"
"2017-05-31","23:00:00","0.541080530071356","1.08209918445969","1.439","1.656"
"2017-05-31","23:30:00","0.515902140672783","0.974601436083209","1.439","1.439"
"2017-06-01","0:00:00","0.507135575942915","0.942156435385301","1.439","-0.662"
"2017-06-01","0:30:00","0.501732925586137","0.923337884192345","1.33","-2.145"
"2017-06-01","1:00:00","0.513965341488277","0.967224552327338","1.221","-2.377"
"2017-06-01","1:30:00","0.512028542303771","0.959967352661982","1.112","-2.727"
"2017-06-01","2:00:00","0.51019367991845","0.953201152397157","1.112","-2.377"
"2017-06-01","2:30:00","0.502548419979613","0.926122593709617","1.221","-0.662"
"2017-06-01","3:00:00","0.492252803261977","0.892374966552168","1.221","0.01"
"2017-06-01","3:30:00","0.482772680937818","0.863895023488224","1.33","0.674"
"2017-06-01","4:00:00","0.492150866462793","0.89205581098826","1.33","0.784"
"2017-06-01","4:30:00","0.480937818552497","0.858656262848682","1.33","0.784"
"2017-06-01","5:00:00","0.484505606523955","0.868922739314544","1.33","0.453"
"2017-06-01","5:30:00","0.491641182466871","0.890464331417987","1.221","0.563"
"2017-06-01","6:00:00","0.482874617737003","0.864188610673685","1.33","1.872"
"2017-06-01","6:30:00","0.4855249745158","0.871916905995178","1.439","4.207"
"2017-06-01","7:00:00","0.476962283384302","0.847599331577087","1.548","6.37"
"2017-06-01","7:30:00","0.486850152905198","0.875850332009598","1.764","8.182"
"2017-06-01","8:00:00","0.472069317023445","0.834529001535306","2.088","10.944"
"2017-06-01","8:30:00","0.478695208970439","0.852370070674309","2.195","18.806"
"2017-06-01","9:00:00","0.482670744138634","0.863601705262588","2.837","26.097"
"2017-06-01","9:30:00","0.485728848114169","0.87251902258533","3.472","32.911"
"2017-06-01","10:00:00","0.477268093781855","0.848435776594793","4.102","39.843"
"2017-06-01","10:30:00","0.484505606523955","0.868922739314544","4.727","42.639"
"2017-06-01","11:00:00","0.472375127421","0.835328844640678","5.244","44.704"
"2017-06-01","11:30:00","0.478695208970439","0.852370070674309","5.655","47.238"
"2017-06-01","12:00:00","0.491335372069317","0.889512875141069","5.962","45.577"
"2017-06-01","12:30:00","0.488990825688074","0.882303267782706","6.064","46.593"
"2017-06-01","13:00:00","0.511111111111111","0.956571072949105","6.166","46.85"
"2017-06-01","13:30:00","0.534964322120284","1.05391618952288","6.166","46.85"
"2017-06-01","14:00:00","0.57196738022426","1.24721512571242","6.064","45.326"
"2017-06-01","14:30:00","0.613965341488278","1.54323488434306","5.655","40.645"
"2017-06-01","15:00:00","0.611009174311927","1.51932520273202","4.831","39.389"
"2017-06-01","15:30:00","0.630071355759429","1.68258652477198","4.415","35.864"
"2017-06-01","16:00:00","0.650254841997962","1.88046996636276","4.102","31.88"
"2017-06-01","16:30:00","0.649031600407747","1.86769446465781","3.683","24.641"
"2017-06-01","17:00:00","0.641590214067278","1.7921957008844","3.261","21.473"
"2017-06-01","17:30:00","0.656472986748217","1.94704560940394","3.049","17.855"
"2017-06-01","18:00:00","0.650866462793069","1.88689695618286","2.624","12.11"
"2017-06-01","18:30:00","0.650356778797146","1.88153931058887","2.303","7.983"
"2017-06-01","19:00:00","0.635270132517839","1.7309901423894","2.088","6.573"
"2017-06-01","19:30:00","0.628440366972477","1.66775421103893","1.98","5.244"
"2017-06-01","20:00:00","0.617940876656473","1.57618694228211","1.872","5.552"
"2017-06-01","20:30:00","0.606727828746176","1.48557620319405","1.872","5.655"
"2017-06-01","21:00:00","0.603261977573903","1.45900234474271","1.764","4.207"
"2017-06-01","21:30:00","0.594903160040775","1.39758108169875","1.764","3.367"
"2017-06-01","22:00:00","0.590723751274211","1.36824381859584","1.764","2.837"
"2017-06-01","22:30:00","0.592354740061162","1.3795857841438","1.764","2.837"
"2017-06-01","23:00:00","0.588073394495413","1.35010075507193","1.656","1.872"
"2017-06-01","23:30:00","0.586544342507645","1.3397938241756","1.548","-0.102"
"2017-06-02","0:00:00","0.592864424057085","1.38315805569639","1.439","-0.662"
"2017-06-02","0:30:00","0.576146788990826","1.2727310448295","1.548","0.674"
"2017-06-02","1:00:00","0.564729867482162","1.20490205987233","1.548","0.893"
"2017-06-02","1:30:00","0.573496432212029","1.25645678159954","1.548","0.121"
"2017-06-02","2:00:00","0.562487257900102","1.19226016252745","1.439","0.784"
"2017-06-02","2:30:00","0.535575942915392","1.05667222759938","1.439","0.784"
"2017-06-02","3:00:00","0.542507645259939","1.08887717647157","1.439","1.656"
"2017-06-02","3:30:00","0.540774719673802","1.08065681903109","1.548","2.303"
"2017-06-02","4:00:00","0.541692150866462","1.08499455072493","1.548","2.943"
"2017-06-02","4:30:00","0.538634046890928","1.07065890193663","1.439","2.303"
"2017-06-02","5:00:00","0.532517838939858","1.04302795268362","1.33","1.548"
"2017-06-02","5:30:00","0.53098878695209","1.03633218419922","1.33","1.548"
"2017-06-02","6:00:00","0.523853211009175","1.00617217706229","1.33","2.195"
"2017-06-02","6:30:00","0.535270132517839","1.05529249986346","1.439","3.788"
"2017-06-02","7:00:00","0.531192660550459","1.0372201302683","1.548","6.166"
"2017-06-02","7:30:00","0.534250764525994","1.05071805200112","1.764","9.472"
"2017-06-02","8:00:00","0.519979612640163","0.990529714468595","1.872","10.944"
"2017-06-02","8:30:00","0.526503567787972","1.01716812336365","2.195","18.711"
"2017-06-02","9:00:00","0.529561671763506","1.03015785749111","2.943","26.683"
"2017-06-02","9:30:00","0.51335372069317","0.964919946546084","3.578","32.188"
"2017-06-02","10:00:00","0.515086646279307","0.971480695453959","4.102","35.435"
"2017-06-02","10:30:00","0.509480122324159","0.950598225702227","4.519","40.53"
"2017-06-02","11:00:00","0.526299694189601","1.01631370931572","4.934","43.48"
"2017-06-02","11:30:00","0.519775739041794","0.989720322607713","5.244","42.998"
"2017-06-02","12:00:00","0.524159021406728","1.00742867361586","5.347","43.966"
"2017-06-02","12:30:00","0.541284403669725","1.08306272927947","5.552","45.076"
"2017-06-02","13:00:00","0.567074413863405","1.21835365273387","5.347","45.076"
"2017-06-02","13:30:00","0.600713557594291","1.43988100651755","4.934","46.465"
"2017-06-02","14:00:00","0.611824668705403","1.52587100546673","4.831","45.703"
"2017-06-02","14:30:00","0.624464831804282","1.63229366190878","4.519","45.076"
"2017-06-02","15:00:00","0.637512742099898","1.75240769377729","4.311","40.3"
"2017-06-02","15:30:00","0.654943934760448","1.93041887142143","3.893","30.659"
"2017-06-02","16:00:00","0.673496432212029","2.14387271488258","3.472","29.853"
"2017-06-02","16:30:00","0.66065239551478","1.99335796101866","3.261","26.292"
"2017-06-02","17:00:00","0.671355759429154","2.11790721540911","3.155","20.519"
"2017-06-02","17:30:00","0.679816513761468","2.22265199814637","2.73","19.758"
"2017-06-02","18:00:00","0.661569826707441","2.00369571620602","2.303","12.207"
"2017-06-02","18:30:00","0.672579001019369","2.13270069694327","1.98","7.782"
"2017-06-02","19:00:00","0.650560652395515","1.88368018278988","1.764","5.552"
"2017-06-02","19:30:00","0.648929663608563","1.86663454706979","1.764","5.552"
"2017-06-02","20:00:00","0.64230377166157","1.79927235131221","1.764","4.519"
"2017-06-02","20:30:00","0.629357798165137","1.67607685031182","1.656","4.311"
"2017-06-02","21:00:00","0.643527013251785","1.81148340787585","1.656","3.155"
"2017-06-02","21:30:00","0.632313965341489","1.70325491119578","1.656","3.261"
"2017-06-02","22:00:00","0.626197757390418","1.64763078550703","1.656","3.155"
"2017-06-02","22:30:00","0.617227319062181","1.57020433493982","1.656","2.624"
"2017-06-02","23:00:00","0.60907237512742","1.50393015899544","1.548","2.195"
"2017-06-02","23:30:00","0.613659531090724","1.54073819041986","1.548","1.003"
"2017-06-03","0:00:00","0.609174311926605","1.50473514347941","1.439","1.548"
"2017-06-03","0:30:00","0.59683995922528","1.4114831317124","1.548","3.155"
"2017-06-03","1:00:00","0.594699286442406","1.39612909294644","1.548","3.578"
"2017-06-03","1:30:00","0.591233435270132","1.37177360952595","1.439","0.563"
"2017-06-03","2:00:00","0.593068297655453","1.38459070172154","1.33","-1.684"
"2017-06-03","2:30:00","0.590112130479103","1.36402548369912","1.33","-0.437"
"2017-06-03","3:00:00","0.577268093781855","1.27971482582334","1.439","1.656"
"2017-06-03","3:30:00","0.588277268093781","1.35148382927714","1.548","2.303"
"2017-06-03","4:00:00","0.568807339449541","1.22845250508643","1.548","1.33"
"2017-06-03","4:30:00","0.558613659531091","1.17093339618802","1.439","-0.102"
"2017-06-03","5:00:00","0.573190621814474","1.25459987495752","1.33","-2.494"
"2017-06-03","5:30:00","0.550254841997962","1.12704796669063","1.33","-3.316"
"2017-06-03","6:00:00","0.552701325178389","1.13959627058066","1.221","-3.197"
"2017-06-03","6:30:00","0.550968399592252","1.13068295397959","1.221","-3.079"
"2017-06-03","7:00:00","0.539551478083588","1.07492265279659","1.221","-2.727"
"2017-06-03","7:30:00","0.541997961264016","1.08644756495814","1.33","1.548"
"2017-06-03","8:00:00","0.538328236493375","1.06924463982779","1.548","7.882"
"2017-06-03","8:30:00","0.547196738022426","1.11169945899103","1.98","19.662"
"2017-06-03","9:00:00","0.540672782874618","1.08017681671136","3.049","29.252"
"2017-06-03","9:30:00","0.542405708460753","1.08839046089485","3.683","36.295"
"2017-06-03","10:00:00","0.54118246687054","1.08258075991767","4.207","40.53"
"2017-06-03","10:30:00","0.539245667686035","1.07349790179339","4.623","43.966"
"2017-06-03","11:00:00","0.530377166156983","1.03367721022888","5.037","48.554"
"2017-06-03","11:30:00","0.545056065239552","1.10117478480308","5.347","51.72"
"2017-06-03","12:00:00","0.551987767584099","1.13591136255659","5.45","43.844"
"2017-06-03","12:30:00","0.574923547400612","1.26517936572737","5.552","44.952"
"2017-06-03","13:00:00","0.607441386340469","1.49112968985216","4.934","31.064"
"2017-06-03","13:30:00","0.621916411824669","1.61007218331254","4.519","35.542"
"2017-06-03","14:00:00","0.649439347604485","1.87194136727289","4.102","31.574"
"2017-06-03","14:30:00","0.643832823649337","1.8145519547477","3.683","30.862"
"2017-06-03","15:00:00","0.665953109072375","2.05395374694782","3.683","33.014"
"2017-06-03","15:30:00","0.658919469928644","1.97400036405287","3.893","35.864"
"2017-06-03","16:00:00","0.68960244648318","2.35106981731634","3.998","33.222"
"2017-06-03","16:30:00","0.674719673802243","2.15887185350224","3.893","27.37"
"2017-06-03","17:00:00","0.694291539245667","2.41547074778245","3.578","24.738"
"2017-06-03","17:30:00","0.707543323139654","2.60797551777341","3.155","22.429"
"2017-06-03","18:00:00","0.691946992864424","2.38303348872511","2.624","15.282"
"2017-06-03","18:30:00","0.697247706422019","2.45705326209656","2.303","10.748"
"2017-06-03","19:00:00","0.695208970438328","2.4282936707751","1.98","6.37"
"2017-06-03","19:30:00","0.672680937818553","2.13393876981135","1.764","3.261"
"2017-06-03","20:00:00","0.682670744138634","2.25928703705661","1.764","1.548"
"2017-06-03","20:30:00","0.675739041794087","2.1714616276057","1.656","0.121"
"2017-06-03","21:00:00","0.663506625891947","2.0257251878675","1.548","-0.887"
"2017-06-03","21:30:00","0.661162079510703","1.99909346990541","1.548","-1.57"
"2017-06-03","22:00:00","0.661060142711519","1.99794483176016","1.439","-2.03"
"2017-06-03","22:30:00","0.656982670744139","1.95262533593687","1.439","-2.727"
"2017-06-03","23:00:00","0.641488277268093","1.79118753589722","1.439","-3.079"
"2017-06-03","23:30:00","0.635372069317023","1.73195657286544","1.439","-3.316"
"2017-06-04","0:00:00","0.612028542303771","1.52751338418782","1.439","-3.792"
"2017-06-04","0:30:00","0.596228338430174","1.40707180670632","1.439","-4.031"
"2017-06-04","1:00:00","0.603975535168196","1.46441951612557","1.33","-4.393"
"2017-06-04","1:30:00","0.591335372069317","1.37248115447591","1.33","-4.514"
"2017-06-04","2:00:00","0.646992864424058","1.84663295030095","1.221","-3.672"
"2017-06-04","2:30:00","0.639449541284404","1.77116972996781","1.112","-4.758"
"2017-06-04","3:00:00","0.657492354740061","1.95822388389105","1.112","-5.372"
"2017-06-04","3:30:00","0.644546381243628","1.82173654379727","1.003","-5.87"
"2017-06-04","4:00:00","0.653312945973496","1.9128684327874","1.112","-5.995"
"2017-06-04","4:30:00","0.629153924566769","1.67422281850342","1.003","-6.373"
"2017-06-04","5:00:00","0.619775739041795","1.59170911038661","1.003","-6.373"
"2017-06-04","5:30:00","0.603771661569827","1.46286891563338","1.003","-6.246"
"2017-06-04","6:00:00","0.599592252803262","1.43157843820244","1.112","-6.12"
"2017-06-04","6:30:00","0.599286442405708","1.42932576868775","1.112","-5.62"
"2017-06-04","7:00:00","0.598674821610601","1.4248353737638","1.112","-5.003"
"2017-06-04","7:30:00","0.596534148827727","1.40927501514008","1.221","-0.662"
"2017-06-04","8:00:00","0.599286442405709","1.42932576868776","1.33","6.674"
"2017-06-04","8:30:00","0.588888888888889","1.355645554444","1.764","19.758"
"2017-06-04","9:00:00","0.586442405708461","1.33911083009955","2.73","31.472"
"2017-06-04","9:30:00","0.589194699286443","1.35773346464793","3.261","38.268"
"2017-06-04","10:00:00","0.568807339449541","1.22845250508643","3.788","43.601"
"2017-06-04","10:30:00","0.573598369011213","1.25707670633257","4.102","48.288"
"2017-06-04","11:00:00","0.584403669724771","1.32555872956419","4.415","51.72"
"2017-06-04","11:30:00","0.577573904179408","1.28162973996248","4.623","53.313"
"2017-06-04","12:00:00","0.593781855249745","1.38962182626331","4.831","53.609"
"2017-06-04","12:30:00","0.598470948012233","1.42334299411798","4.934","54.356"
"2017-06-04","13:00:00","0.621508664627931","1.60655324092322","5.037","53.757"
"2017-06-04","13:30:00","0.63690112130479","1.74653402411176","5.037","50.18"
"2017-06-04","14:00:00","0.648827726809378","1.86557535194945","4.831","47.238"
"2017-06-04","14:30:00","0.666666666666667","2.06227230043009","4.623","45.577"
"2017-06-04","15:00:00","0.691845056065239","2.38163395489197","4.415","42.282"
"2017-06-04","15:30:00","0.698369011213048","2.47302738911519","4.207","37.384"
"2017-06-04","16:00:00","0.70835881753313","2.62034403612352","3.788","35.542"
"2017-06-04","16:30:00","0.704383282364933","2.56062837472648","3.683","30.862"
"2017-06-04","17:00:00","0.723343527013251","2.85889418879188","3.367","27.862"
"2017-06-04","17:30:00","0.703771661569826","2.55157030275631","2.943","26.195"
"2017-06-04","18:00:00","0.702242609582059","2.52907411939554","2.517","16.427"
"2017-06-04","18:30:00","0.700713557594292","2.50678955462102","2.195","10.259"
"2017-06-04","19:00:00","0.694189602446483","2.41405051157682","1.98","6.166"
"2017-06-04","19:30:00","0.692456676860347","2.39004459536751","1.872","3.472"
"2017-06-04","20:00:00","0.686544342507645","2.31008096322627","1.872","1.764"
"2017-06-04","20:30:00","0.676962283384302","2.18667856929072","1.764","1.33"
"2017-06-04","21:00:00","0.666870540265035","2.06465613909862","1.764","0.453"
"2017-06-04","21:30:00","0.673598369011213","2.14511813447728","1.656","-0.437"
"2017-06-04","22:00:00","0.669826707441387","2.09957916460566","1.656","-1.341"
"2017-06-04","22:30:00","0.680937818552497","2.23696491678937","1.548","-2.03"
"2017-06-04","23:00:00","0.66401630988787","2.03156899303394","1.548","-2.494"
"2017-06-04","23:30:00","0.659531090723752","1.98080726772964","1.548","-2.727"
"2017-06-05","0:00:00","0.648114169215087","1.85818118337858","1.439","-3.197"
"2017-06-05","0:30:00","0.65953109072375","1.98080726772962","1.439","-3.553"
"2017-06-05","1:00:00","0.646992864424057","1.84663295030094","1.439","-3.792"
"2017-06-05","1:30:00","0.666156982670744","2.05632653172015","1.439","-3.911"
"2017-06-05","2:00:00","0.660550458715597","1.99221316181497","1.33","-3.672"
"2017-06-05","2:30:00","0.653007135575943","1.90959883182213","1.33","-4.031"
"2017-06-05","3:00:00","0.65769622833843","1.96046858400426","1.33","-4.152"
"2017-06-05","3:30:00","0.637308868501529","1.75044708427665","1.33","-4.393"
"2017-06-05","4:00:00","0.626401630988787","1.64944730524177","1.33","-4.636"
"2017-06-05","4:30:00","0.62466870540265","1.63408846506833","1.33","-4.272"
"2017-06-05","5:00:00","0.628236493374108","1.66591188410313","1.33","-3.079"
"2017-06-05","5:30:00","0.614067278287463","1.54406831606497","1.33","-3.079"
"2017-06-05","6:00:00","0.614373088685016","1.54657221713662","1.439","-1.228"
"2017-06-05","6:30:00","0.611926605504588","1.52669189793017","1.548","1.548"
"2017-06-05","7:00:00","0.605606523955147","1.47690638663708","1.764","5.141"
